Name," Url"
129. Menchitas Grill Restaurant Y Pupuseria,https://www.yelp.com/biz/menchitas-grill-restaurant-y-pupuseria-los-angeles?osq=Restaurants
130. Clemen’s Restaurant,https://www.yelp.com/biz/clemens-restaurant-los-angeles?osq=Restaurants
131. Sam’s Bagels,https://www.yelp.com/biz/sams-bagels-los-angeles-2?osq=Restaurants
132. Tacos Tumbras a Tomas,https://www.yelp.com/biz/tacos-tumbras-a-tomas-los-angeles?osq=Restaurants
133. Mariscos Jalisco,https://www.yelp.com/biz/mariscos-jalisco-los-angeles-3?osq=Restaurants
134. Shanghai Walk,https://www.yelp.com/biz/shanghai-walk-los-angeles?osq=Restaurants
135. Little Tokyo Taiyaki,https://www.yelp.com/biz/little-tokyo-taiyaki-los-angeles-9?osq=Restaurants
136. Oishi Teriyaki,https://www.yelp.com/biz/oishi-teriyaki-los-angeles-2?osq=Restaurants
137. Bianca’s Deli,https://www.yelp.com/biz/biancas-deli-los-angeles-2?osq=Restaurants
138. Awesome Coffee,https://www.yelp.com/biz/awesome-coffee-los-angeles-2?osq=Restaurants
139. B Twentyfour,https://www.yelp.com/biz/b-twentyfour-los-angeles?osq=Restaurants
140. Maxim Chinese Food,https://www.yelp.com/biz/maxim-chinese-food-los-angeles?osq=Restaurants
141. Somemore LA,https://www.yelp.com/biz/somemore-la-los-angeles?osq=Restaurants
142. Tamales Alberto,https://www.yelp.com/biz/tamales-alberto-los-angeles-2?osq=Restaurants
143. SK Donuts & Croissant,https://www.yelp.com/biz/sk-donuts-and-croissant-los-angeles?osq=Restaurants
144. El Comal,https://www.yelp.com/biz/el-comal-los-angeles?osq=Restaurants
145. Astro Burger,https://www.yelp.com/biz/astro-burger-los-angeles?osq=Restaurants
146. American Deli,https://www.yelp.com/biz/american-deli-los-angeles-3?osq=Restaurants
147. Chocolate Cafe Kitchen,https://www.yelp.com/biz/chocolate-cafe-kitchen-los-angeles-2?osq=Restaurants
148. 3 Birds,https://www.yelp.com/biz/3-birds-los-angeles-3?osq=Restaurants
149. In-N-Out Burger,https://www.yelp.com/biz/in-n-out-burger-hollywood?osq=Restaurants
150. Yummy’s,https://www.yelp.com/biz/yummys-beverly-hills?osq=Restaurants
151. Golden Burger 11,https://www.yelp.com/biz/golden-burger-11-los-angeles?osq=Restaurants
152. Gam Tu Bop,https://www.yelp.com/biz/gam-tu-bop-glendale-5?osq=Restaurants
153. California Market Gimbap & Udon,https://www.yelp.com/biz/california-market-gimbap-and-udon-los-angeles?osq=Restaurants
154. South LA Cafe,https://www.yelp.com/biz/south-la-cafe-los-angeles?osq=Restaurants
155. Noah’s NY Bagels,https://www.yelp.com/biz/noahs-ny-bagels-los-angeles-2?osq=Restaurants
156. Meze,https://www.yelp.com/biz/meze-los-angeles-2?osq=Restaurants
